tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-10-05,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Wargo No.56,Pejaten Barat,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. H. Baun,Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Perkutut,Bukit Duri,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-05,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Mundu II,jati,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-10-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Sawo No.9A,Penggilingan,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-10-05,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Tol Jagorawi Arah Cawang Pintu Tol Cililitan,Cililitan,Kramat Jati, Kota Administrasi Jakarta Timur,0,40000000,,
2020-10-05,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Lembang No.56A,Menteng,Menteng, Kota Administrasi Jakarta Pusat,1,1000000000,,
2020-10-05,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. bangun Cipta Sarana No.75,Kelapa Gading Timur,Kelapa Gading, Kota Administrasi Jakarta Utara,0,250000000,,
2020-10-05,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Kristal No.127 - 128,Kedaung Kali Angke,Cengkareng, Kota Administrasi Jakarta Barat,1,432000000,,
2020-10-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Swasembada Timur, Gg. IV",Kebon Bawang,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-10-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Batu I, Gg. Arab, No. I C",Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Baung IV ( Belakang Masjid Al- Ikhlas ),Kebagusan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-06,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Tanah Rendah ,Kampung Mester/Melayu,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-10-06,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,"Jl. Keramat Jaya, No. 99 ",Johar Baru,Johar Baru, Kota Administrasi Jakarta Pusat,0,0,,
2020-10-06,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Gudang Peluru Selatan III, Blok. S, No. 47",Kebon Baru,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-06,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Gudang Peluru, Blok. A I",Kebon Baru,Tebet, Kota Administrasi Jakarta Selatan,0,500000,,
2020-10-06,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Taman Cosmos Dan Jl. H. Rausin,Kelapa Dua,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-10-06,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Panjang Green Garden,Kedoya Utara,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-10-06,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Rusun Tambora,Angke,Tambora, Kota Administrasi Jakarta Barat,0,0,,
2020-10-06,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Jend. Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-10-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Kenanga, No. 57 (Perumahan Sederhana Kodam)",Kebon Jeruk,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-10-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Komp. Departemen Agama, No. 46",Kedaung Kali Angke,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-10-06,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. 20 Desember,Pegadungan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-10-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Daan Mogot,Kalideres,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-10-06,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,Jl. Wibisana Raya,Rawa Buaya,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-10-06,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"Jl. Gatot Subroto, No. 1 (Gedung DPR/ MPR)",Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-10-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Pulau Untung Jawa,Pulau Untung Jawa,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-10-06,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Tipar Cakung (Depan Asrama YonAngAir),Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-10-06,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl.Poltangan Raya,pejaten timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-06,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"Jln, M kahfi 2 ",Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-06,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"- Jl. Ampera Raya
- Jl. Kemang Selatan",Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-06,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Raya Lenteng Agung,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,2000000,,
2020-10-06,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl Kemang Selatan XII,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-07,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Gatot Subroto ( Halaman Gedung DPR - MPR ),Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-10-07,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Utama Sakti IV No..18 - 20,Wijaya Kusuma,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,1000000,,
2020-10-07,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Bina MargaPanti sosial Budi Mulya,Ceger,Cipayung, Kota Administrasi Jakarta Timur,0,250000000,,
2020-10-07,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl.Batu Wadas No..98 ,Batu Ampar,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-10-07,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,JL. H.Siun No 44,Ceger,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-10-07,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,JL. Jend. Gatot Subroto,Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-10-07,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,GBK dan Jl. Jendral Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-10-07,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon," Rusun Dakota Blok B, No. 401",Kebon Kosong,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-10-07,Penyelamatan,Penyelamatan Collapse Structure,Petugas Instansi Lain,Jl. Letjen M.T. Haryono No.Kav. 47,Cikoko,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-07,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jln. Batu 1 No.1c,Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-07,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon, Kolong Tol Andara Depan Green Andara Residence,Pondok Labu,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-07,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jln. Al Fajri No.1A Komplek Bank Niaga,Pejaten Barat,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-07,Penyelamatan,Pengendalian Hewan,Petugas Pemadam,jl. bina karya I  no.72,Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-10-07,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Asrama palad Pulogadung blok c no 1,Kayu Putih,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-10-07,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl raya Penggilingan ,Penggilingan,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-10-07,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Puri Kembangan ,Kedoya selatan,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-10-07,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Madrasah ,Bintaro,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-07,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.H Saabun no23,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-07,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Benda Atas No. 47,Cilandak Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-07,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Poncol 2 ,Gandaria Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-07,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,  Jln. Kemang Utara XI Ujung,Pela Mampang,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-08,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Yusufiyah gang hj ardiah ,Lubang Buaya,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-10-08,Kebakaran,Bencana Kebakaran,Petugas Pemadam," Jln. TPU Joglo, GG. Kubur ",Joglo,Kembangan, Kota Administrasi Jakarta Barat,0,1000000000,,
2020-10-08,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Baret Biru No.H3,Kalisari,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-10-08,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl. Daan Mogot No.21,Duri Kosambi,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
