tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-03-06,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl.Tanjung Duren Raya No..1,Tanjung Duren Utara,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-03-06,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Pisangan Baru Tengah,Pisangan Baru,Matraman, Kota Administrasi Jakarta Timur,0,1000000,,
2020-03-06,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Kemang Utara IX,Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-06,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Cakung Cilincing No.10,Semper Timur,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-03-06,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"PT. KONECRANES Green Sedayu, Bizpark Cakung GS3 – 126 Jl. Cakung Cilincing Timur Raya Km. 2 ",Cakung Timur,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-03-06,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Komplek PTB Blok P5 No.1,Duren Sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-03-06,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Ciledug Raya Gg. H. Ridin III No.54,Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,1,5000000,,
2020-03-06,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Asem No.34,Cijantung,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-03-06,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Komplek Bumi Karang Indah, Jl. Karang Asri",Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"RPTRA Bagus, Jl. Kebagusan Raya Gg. Mansur",Kebagusan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
