tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-11-08,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Instansi Lain,"Jl. Masjid AL Hidayah, Jl. Jambu",Pejaten Barat,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-08,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Instansi Lain,"Jl. Abah, Jl. Sacho dan Ragunan Pintu Barat",Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-08,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Lingkungan Kelurahan Ciganjur,Ciganjur,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-08,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Lingkungan Kelurahan Pasar Minggu,Pasar Minggu,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-08,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Samudra,Cipulir,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-08,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Lingkungan Kelurahan Pejaten Timur,Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-08,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Adam Malik,Ulujami,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-08,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Taman Sari 1,Lebak bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-08,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Keselamatan Ujung,Manggarai Selatan,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-08,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Tirtayasa II,Melawai,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-08,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Raya Kembangan (Kantor Sektor Gulkarmat Kembangan),Kembangan Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-11-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Jatipadang raya Gg. H. F. Saibun No..57,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Hadiah utama raya,Jelambar,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-11-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. A1 Teluk Gong,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-11-09,Penyelamatan,Pengendalian Hewan,Jakarta Siaga 112,Jl. Bakti II No.. 30,Cipinang Melayu,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-11-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Kp. Rawa lele dalam,Kalideres,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-11-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Kp. Rawa lele dalam Blok O2,Kalideres,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-11-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Nangka Gg. SDN 07 No..15,Tanjung Barat,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Menteng Pulo No..1,Menteng atas,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Terogong I No..42,Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. H. Saikin,Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-09,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Tanah Abang II,Petojo Utara,Gambir, Kota Administrasi Jakarta Pusat,0,15000000,,
2020-11-10,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Salihara I ,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-09,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl.K.H. Moch Mansyur,Tanah Sereal,Tambora, Kota Administrasi Jakarta Barat,0,0,,
2020-11-09,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Kedoya Raya,Kedoya Utara,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-11-09,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Kedoya Raya ( Pertigaan Kemis ),Kedoya Utara,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-11-09,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Mampang Prapatan VIII,Tegal Parang,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-09,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Kalibata Raya ,Rawajati,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-09,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Hotel Kristal Jl.Trogong ,Cilandak barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-10,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Taman Impian Jaya Ancol,Ancol,Pademangan, Kota Administrasi Jakarta Utara,0,0,,
2020-11-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Pemadam No. 1 PT. Lemon Tata Graha Mas,Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-11-10,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Radio Dalam Gg. Langgar 2 No. 12,Gandaria Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-10,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,SMA N 55 Jakarta Jl. Pohot II No. 2,Duren Tiga,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-10,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Kayu Tinggi ,Cakung Timur,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-11-10,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Kayu Tinggi No. 69,Cakung Timur,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-11-10,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Ruas Tol  Jagorawi KM 11 arah cawang,Kelapa Dua Wetan,Ciracas, Kota Administrasi Jakarta Timur,0,500000000,,
2020-11-11,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Mayjen Sutoyo,Cawang,Kramat Jati, Kota Administrasi Jakarta Timur,0,10000000,,
2020-11-11,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Cempaka Baru VII No.43,Cempaka Baru,Kemayoran, Kota Administrasi Jakarta Pusat,1,70000000,,
2020-11-11,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl. Warun,Kebagusan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Moh. Saari, No. 32",Sunter Jaya,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-11-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Cempaka Putih Timur, No. 17",Cempaka Putih Timur,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
2020-11-11,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Pengayoman,Utan Kayu Utara,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-11-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Kp. Tambunrengas,Cakung Timur,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-11-11,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Danau Sunter Barat,Sunter Agung,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-11-11,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. RC. Veteran,Bintaro,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-11,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"- Jl. Ampera Raya
- Jl. Kemang Selatan
- Jl. Madrasah",Cilandak Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-11,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"Gerindra dan BRI Corporation
",Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-11,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jln Cikoko Timur,Cikoko,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-11,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Jagakarsa raya ( pertigaan ubin ),Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kelapa Puan,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-11,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,"Jl. Tebet Timur II, No. 1 (SMPN 73)",Tebet Timur,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-11,Penyelamatan,Penyelamatan / Penanganan B3,Masyarakat Datang,"Jl. Mustika Ratu, No. 410",Ciracas,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-11-11,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Kesadaran 1, No. 30",Cipinang Muara,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-11-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Hang Jebat II, No. 25",Gunung,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Opu, No. 97/101",Lenteng Agung,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-12,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Pluit Utara Raya,Pluit,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-11-12,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Pasar Blok B Tanah Abang,Kampung Bali,Tanah Abang, Kota Administrasi Jakarta Pusat,0,30000000,,
2020-11-12,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Kayu Manis Lama Gang V, SD 01 Pal Meriam",Pal Meriam,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-11-12,Penyelamatan,Pengendalian Hewan,Jakarta Siaga 112,Jl. Batu Tulis 13 No..26,kebon kelapa ,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-11-12,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Raya Matraman No..132,Kebon Manggis,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-11-12,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Mampang Prapatan raya,Mampang Prapatan,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-12,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Damai V,Cipete Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,1,5000000,,
2020-11-12,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Srengseng sawah,Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Tumaritis I B,Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Khoir No.. 38,Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-12,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Darmawangsa X,Cipete Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,350000000,,
2020-11-12,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Mangga,Gandaria Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Arabika raya Blok VI No..2,Pondok Kopi,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-11-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Mandiri Tengah Blok M 4D No..41 ( Ex. Ruko Mandiri ),Kelapa gading timur,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-11-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Beli I,Pekayon,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-11-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kavling Tipar Timur Blok F No.. 213,Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-11-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kalibata tengah IX No..3,Kalibata,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-12,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Kembangan raya,Kembangan Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-11-12,Kebakaran,Bencana Kebakaran,Jakarta Siaga 112,Jl. Gaga Utama,Semanan,Kalideres, Kota Administrasi Jakarta Barat,0,200000,,
2020-11-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Tanah Tinggi XII / Gg. 12,Tanah Tinggi,Johar Baru, Kota Administrasi Jakarta Pusat,0,0,,
2020-11-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Nirah No..69 - 70 ( Komp. Ambon Cengkareng ),Kedaung Kali Angke,Cengkareng, Kota Administrasi Jakarta Barat,1,250000000,,
2020-11-13,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Inspeksi Kalimalang ( Sebelum pasar sumber artha ),Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-11-12,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Cakung Cilincing,Cakung Timur,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-11-12,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Rawasari Selatan,Cempaka Putih Timur,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
2020-11-12,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Tebet Raya/ Tebet utara (Kediaman HABIB ALI),Tebet Timur,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-12,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. R.S Fatmawati ( Depen Al- Izha ),Pondok Labu,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-12,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Pasar Pondok Labu,Pondok Labu,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Sarang Bango No. 33,Marunda,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-11-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Rumah Sakit Ancol Selatan,Sunter Agung,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-11-13,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Saidi V No. 27,cipete selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-13,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Kantor Kelurahan Cilandak Barat Jl. Terogong III,Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-13,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Terogong I No. 42,Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-13,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Kemang Selatan Gg. Bersama,Cilandak Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-13,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,RPTRA Pinang Indah Jl. H Muhi VII,Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-13,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Taman Mini Pintu 2 Bawah No. 101,Pinang Ranti,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-11-13,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Ayama,Batu Ampar,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-11-13,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Menteng Wadas Utara,Pasar manggis,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-13,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. M. Kahfi 1,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Ulujami Gg, H. Najih No. 7",Ulujami,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,70000000,,
2020-11-13,Kebakaran,Bencana Kebakaran,Petugas Pemadam,"Samping Gedung Cyber 1, Jl. Kuningan Barat Raya No. 8",Kuningan barat,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,250000000,,
2020-11-13,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Ruas Tol Wiyoto Wiyono ( Arah UKI ),Cipinang Cimpedak,Jatinegara, Kota Administrasi Jakarta Timur,0,70000000,,
2020-11-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Kebon Jeruk XIX,Maphar,Tamansari, Kota Administrasi Jakarta Barat,15,12000000,,
2020-11-14,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Bina Serasih,Cengkareng Barat,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-11-14,Penyelamatan,Penyelamatan Transportasi,Masyarakat Datang,Jl.Ciputat Raya Titik Kenal Depan R.S. Selapa Polri,Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-13,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,jl. Jembatan Batu,Pinangsia,Tamansari, Kota Administrasi Jakarta Barat,0,0,,
2020-11-14,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Ulujami Raya ,Pesanggrahan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-14,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Pemadam Kebakaran No.. 113,Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-11-14,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. RC. Veteran,Bintaro,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kelapa Muda IV Blok G No. 25,Tugu Utara,Koja, Kota Administrasi Jakarta Utara,0,0,,
2020-11-14,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Inspeksi Kali Malang,Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-11-14,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Gg. Siluman,Kebon Pala,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-11-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Pertanian 3 No. 23,Pasar Minggu,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Srengseng Sawah No. 168,Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kebagusan Dalam 1 No. 44,Kebagusan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-14,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Bundaran HI,Menteng,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-11-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Boulevard Blok A 5 No. 50 Villa Permata Gading,Tugu Selatan,Koja, Kota Administrasi Jakarta Utara,0,0,,
2020-11-14,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Murai 1 Blok D 3 No. 21,Sukapura,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-11-14,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Sayuti Gg. D ,Rawasari ,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
2020-11-14,Penyelamatan,Operasi Penyelamatan Lainnya,Petugas Pemadam,Jl. Melawai Raya ( Optik Melawai ),Kramat Pela,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Rawamangun, No.28",Rawasari ,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
2020-11-14,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Percetakan Negara II,Johar Baru,Johar Baru, Kota Administrasi Jakarta Pusat,0,0,,
2020-11-14,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. K.S. Tubun Raya,Petamburan,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-11-15,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Cemara,Kayu Putih,Pulogadung, Kota Administrasi Jakarta Timur,2,10000000,,
2020-11-14,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Bundaran HI,Menteng,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-11-14,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. K.H. Zainul Arifin No. 71 (Kantor Dinas),Duri Pulo,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-11-15,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Jl. Merpati,Gunung Sahari Selatan,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-11-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Lapangan Sepakbola,Pulau pari,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-11-15,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. H. Mas'ud No..49,Kebayoran lama utara,Kebayoran Lama, Kota Administrasi Jakarta Selatan,1,1000000,,
2020-11-15,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Madya Kebantenan No..8,Semper Timur,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-11-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Tugu, Gg. H. Ji'i",Cipayung,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-11-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kebalen II,Rawa Barat,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-15,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Salihara No..1,jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-15,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Mawar,Bintaro,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-15,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Komp. Billymoon ( Jl. Arista ),Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-11-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kota Bambu Utara raya ( Musholla Al-Mabrur ),Kota Bambu Utara,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
2020-11-15,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Gg langgar,Petogogan,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-15,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Lingkungan Rw.01,Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-15,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Lingkungan Rw.06,Kebagusan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-15,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Lingkungan Rw.06,Pasar Minggu,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-15,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Lingkungan Rw.07,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-15,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Kepodang,Manggarai ,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-15,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Kali Lingkungan RT 01 RW 05,Kebayoran Lama Utara,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-15,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jln. H. Ipin ,Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-15,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Rengas Raya ,Bintaro,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-15,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,"PD Pasar jaya
Jln. Mampang Prapatan raya raya",Mampang Prapatan,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-15,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Petojo VIY 2 No..20A,Petojo Utara,Gambir, Kota Administrasi Jakarta Pusat,1,525000000,,
2020-11-16,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Gelanggang Remaja No..48,Makasar,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-11-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Antasari No.. 32,Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-11-15,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Kali Sentiong Wilayah Rw.01,Galur,Johar Baru, Kota Administrasi Jakarta Pusat,0,0,,
2020-11-15,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Kembang X,Kwitang,Senen, Kota Administrasi Jakarta Pusat,0,0,,
2020-11-15,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Kampung Irian I,Serdang,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
