tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-12-06,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Telepon,Jl.Malaka 2,Roa Malaka,Tambora, Kota Administrasi Jakarta Barat,0,0,,
2020-12-06,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Ksatrian IX No..2,Kebon Manggis,Matraman, Kota Administrasi Jakarta Timur,0,40000000,,
2020-12-06,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Teratai Putih,Malaka Jaya,Duren Sawit, Kota Administrasi Jakarta Timur,0,120000000,,
2020-12-07,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Kemanggisan Pulo 2,Kemanggisan,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
2020-12-07,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Instansi Lain,Jl. Cawang III,Kebon pala,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-12-07,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. Karang Taruna,Pulau Panggang,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-12-07,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Abdul Majid,Cipete Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-07,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,SMKN 22 Jl. Raya Condet No. 12,Gedong,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-12-07,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Pondok Kopi Raya blok E.2,Pondok Kopi,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-12-07,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Dermaga Raya Komp. PTB K3 No. 15,Duren sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,5000000,,
2020-12-07,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. SAR Sunter, Danau Sunter",Sunter jaya,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
