tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-08-10,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Jembatan Besi VIII,Jembatan Besi,Tambora, Kota Administrasi Jakarta Barat,0,0,,
2020-08-10,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Garuda No. 7,Pesanggrahan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-10,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciledug raya ,Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-10,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Menteng Pulo ,Menteng Atas,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-10,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Karet Sawah,Karet Semanggi,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-10,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"Jl. Karet Belakang Barat No.2, ",Karet Kuningan,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-10,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"Jl. M Kahfi 2,",Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-10,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Raya Jagakarsa,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-10,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Bukit Duri Tebet,Bukit Duri,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-10,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,LOKBIN PD. PASAR JAYA PASAR MINGGU  ,Pasar Minggu,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Pengadegan Selatan,Pengadegan,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Poncol, No. 53",Gandaria Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,1000000,,
2020-08-10,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Perairan Area Pulau Untung Jawa,Pulau untung Jawa,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-08-10,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,"Jl. Eugenia V, No. 36 (Komplek Puri Botanical)",Joglo,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-08-10,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Batu 1, Gg. Arab, No. 30A",Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Kapuk Sawah, No. 140",Kapuk,Cengkareng, Kota Administrasi Jakarta Barat,1,20000000,,
2020-08-10,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Jend. Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-08-10,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Sepat (Taman Sepat),Kebagusan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-10,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,"Jl. Kapuk Kamal Raya, Kapuk Kebon Jahe (Kantor Kel. Kapuk)",Kapuk,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-08-10,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Johar Baru Utara I (Kantor Sektor Pemadam Johar Baru),Johar Baru,Johar Baru, Kota Administrasi Jakarta Pusat,0,0,,
2020-08-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Pademangan Timur IV, No. 14",Pademangan Timur,Pademangan, Kota Administrasi Jakarta Utara,1,250000000,,
2020-08-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Louser Raya, No. 3B",Gunung,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,50000000,,
2020-08-11,Penyelamatan,Penyelamatan Beda Ketinggian,Petugas Instansi Lain,"Jl. Bukit Duri Tanjakan, Gg. Mustajab",Bukit Duri,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-10,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Karang Timur Raya, Kel. Karang Timur, Kec. Karang Tengah, Kota Tangerang",Tangerang,Tangerang,Kota Tangerang,1,5000000,,
2020-08-11,Penyelamatan,Pohon Tumbang,Petugas Pemadam,Jl. Lodan Raya,Ancol,Pademangan, Kota Administrasi Jakarta Utara,0,0,,
2020-08-11,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Pluit Barat Raya (Pos Pemadam Kebakaran Teluk Gong),Pluit,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-08-11,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl.KH.Moh Mansyur,Jembatan Lima,Tambora, Kota Administrasi Jakarta Barat,0,0,,
2020-08-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Pinang Ranti No..5,Pinang Ranti,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-08-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jln Haji Saidi I No.04 ,Cipete Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon, Jl. Saikin,Kebayoran Lama Utara,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Cendrawasih V Gang D ,Gandaria Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-11,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Duri Utara ( Stasiun Kereta Duri ),Duri Selatan,Tambora, Kota Administrasi Jakarta Barat,382,0,,
2020-08-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Ks.Tubun IVB No..23,Slipi,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
2020-08-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Gg.Mawar Warung Pojok,Tegal Alur,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-08-11,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Kp.Pangkalan No..101,Semanan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-08-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Kencana Permai 3 No..3,Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-12,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Jend. Sudirman,Karet Tengsin,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-08-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Metro Mariana Ancol Barat,Ancol,Pademangan, Kota Administrasi Jakarta Utara,0,0,,
2020-08-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. M. Kahfi II,Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-12,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sudin Damkar Jakarta Selatan,Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-12,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Pangkalan Jati VI No.31,Cipinang Melayu,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-08-12,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Robusta 3B No.4,Pondok Kopi,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-08-12,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Prepetan Dalam No.72,Kamal,Kalideres, Kota Administrasi Jakarta Barat,0,5000000,,
2020-08-12,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sudin Damkar Jakarta Selatan,Kebon manggis,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-08-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Srengseng Raya No.12 (Agen Baja Ringan),Srengseng,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-08-13,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Dermaga Apung Sudin Perhubungan,Pulau Untung Jawa,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-08-13,Bantuan Operasi,Kerja Bakti,Masyarakat Datang,Jl. MH Thamrin,Gambir ,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-08-13,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Jend Gatot Subroto,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-08-13,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Kramat Raya No. 85,Paseban,Senen, Kota Administrasi Jakarta Pusat,0,2000000,,
2020-08-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Lanji ,Papanggo,Tanjung Priok, Kota Administrasi Jakarta Utara,3,10000000,,
2020-08-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Kp Walang ( Depan Unv Bunda Mulia ),Ancol,Pademangan, Kota Administrasi Jakarta Utara,1,500000,,
2020-08-13,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. kampung Baru,pulau Tidung,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-08-13,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Area jembatan Cinta,pulau Tidung,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-08-13,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Asrama Polri Jl. Peta Selatan Blok A2 gg Benda1,kalideres,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-08-13,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Lahab ( Sektor Pesanggrahan ),Petukangan Selatan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kerja Bakti,Masyarakat Datang,Jl. Manunggal Bakti,kalisari,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-08-13,Penyelamatan,Pengendalian Hewan,Jakarta Siaga 112,Jl. Kranggan Permai raya No. 5,Pondok Rangon,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-08-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Kayu Manis V No. 17,Kayu Manis,Matraman, Kota Administrasi Jakarta Timur,2,20000000,,
2020-08-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Otista  Raya No. 18,Bidara Cina,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-08-13,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Perumahan AL. blok E ,Bekasi,Bekasi,Kota Bekasi,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Telepon,Jl. Alkesa,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Telepon,"Jl. Jagakarsa, Gg. Keramat",Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Raya Pasar Minggu, No. 22",Pancoran,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Jl. Taman Wijaya Kusuma IV,Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Jend. Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jalan Karet Belakang Raya,Karet,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jalan Raya Menteng Pulo,Menteng Dalam,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jalan Karet Sawah,Karet Semanggi,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Garuda No. 7,Pesanggrahan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Ciledug raya,Petukangan utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Jagakarsa Raya,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jalan Tebet Timur Raya,Tebet Timur,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jalan Tebet Dalam Raya No 58/59,Tebet Barat,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jalan Bukit Duri,Bukit Duri,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. raya Kukusan,Srengseng Sawah,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. NIS Jeruk Purut ,Cilandak Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Ketapang,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Jatipadang baru,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam," Jl. Kebagusan Raya, Jl Sepat, RPTRA BAGUS, Jl. Waru Timbul",Kebagusan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam," Jl.Gunuk 3, Jl Gunuk",Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,"Jl. Abah, Jl. Sacho, Ragunan Pintu Barat, Jl. Hikmah",Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Pondok Karya,Pela Mampang,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Kemang Utara IX,Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-13,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Telepon,"Jl. Jeruk, Gg. Alkesa",Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Pulo Buaran (PT. Dirga Putra),Jatinegara,Cakung, Kota Administrasi Jakarta Timur,0,3000000,,
2020-08-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Kedoya Selatan,Kedoya Selatan,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-08-14,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl.RA.Fadilah,Cijantung,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-08-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,PT.Wintrad Jaya Jl.Raya Penggilingan,Cakung Barat,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-08-14,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl.Salihara No..1,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Bangka Raya No..77,Pela Mampang,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Jeruk Purut ( SDN 05 ),Cilandak Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,100000,,
2020-08-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Pejaten Barat 2 Gg.Kamboja,Pejaten Barat,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Nota Sirin No..34,Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Tebet Timur Dalam XI,Tebet Timur,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Kelapa 2,Cilincing,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-08-14,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl.PAPT Pengasinan Rusun Budha Tzutchi,Pluit,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-08-14,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl.Mengkudu Gg.2 Blok M No..37,Lagoa,Koja, Kota Administrasi Jakarta Utara,0,0,,
2020-08-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Perumahan Puri Blok D9,Kembangan Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-08-14,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl.Raya Joglo ( Asrama Damkar ),Joglo,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-08-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Perumahan Puri Botanical Cluster Eugenia,Joglo,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-08-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Jelambar Ilir ( Puskesmas Jelambar Baru ),Jelambar Baru,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-08-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Mayang 2 Blok AN 7 No..7,Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,4,0,,
2020-08-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Perumahan Dukuh Permai Residen ( DPR ),Dukuh,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-08-14,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl.Duri Utara ( Stasiun Kereta Duri ),Duri Selatan,Tambora, Kota Administrasi Jakarta Barat,0,0,,
2020-08-15,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Sudiro IV,Cempaka Baru,Kemayoran, Kota Administrasi Jakarta Pusat,0,20000000,,
2020-08-15,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"PT. Dwitama, Jl. Cakung Cilincing",Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,50000000,,
2020-08-15,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Jl. Saidi IV No.18,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-15,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,"Jl. Kembangan Raya No. 7 , Kantor Sektor Kembangan Pemadam Kebakaran",Kembangan Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-08-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Karya Utara 7,Gandaria Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-15,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl. Puskesmas ,Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-15,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Purwa III,Cipedak,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-16,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Raya Bogor , Rs Harkit",Rambutan,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-08-16,Penyelamatan,Penyelamatan Transportasi,Masyarakat Datang,Jl. dermaga Utama Pulau Karya,Pulau Panggang,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,5000000,,
2020-08-16,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Pantai Indah Kapuk Timur,Kamal Muara,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-08-16,Penyelamatan,Penyelamatan Collapse Structure,Masyarakat Telepon,"Jl. Swadaya I, Gg. Saidi",Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Komplek Polri Blok B2 No. 135,Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-16,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Raya Kebayoran Lama No. 41,Grogol Selatan,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,150000000,,
2020-08-16,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Pasar Minggu Raya,Pasar Minggu,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-16,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl Bukit Duri Raya,Tebet Barat,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-16,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Almubarok Raya Ii,Cipulir,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-16,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Sirsak ( Depan Kantor Kecamatan Jagakarsa ),Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-16,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ikhlas,Kebagusan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-16,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Sadar Dan Jalan Warung Silah,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-16,Penyelamatan,Penyelamatan Transportasi,Petugas Pemadam,Jl. Ir. Juanda,Kebon Kelapa ,Gambir, Kota Administrasi Jakarta Pusat,0,1008000,,
2020-08-16,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Komp. Grawisa, Blok. E, No. 34",Wijaya Kusuma,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-08-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Golden Palem Kenari, Blok. C26",Pegadungan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-08-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Golden Palem Kenari, Blok. D2",Pegadungan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-08-17,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Gelora, No. 1",Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,10000000,,
2020-08-17,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon, Depan Gedung Puskesmas Pulau Lancang,Pulau Pari,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-08-16,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Rawa Bahagia,Pondok Kopi,Duren Sawit, Kota Administrasi Jakarta Timur,9,300000000,,
2020-08-17,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Ex AURI,Kuningan Timur,Setiabudi, Kota Administrasi Jakarta Selatan,4,0,,
2020-08-17,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl.Tiner Raya Pulomas No..7,Kayu Putih,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-08-17,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Komplek DKI Blok L2,Sunter Agung,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-08-17,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Bangka 1C No..5,Pela Mampang,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-18,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Raya Centex,Ciracas,Ciracas, Kota Administrasi Jakarta Timur,1,10000000,,
2020-08-18,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Pakis No..26,Sukabumi Utara,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,150000,,
2020-08-18,Penyelamatan,Operasi Penyelamatan Lainnya,Petugas Pemadam,Jl.Rawa Lele Gg.Mede 1 No..110,KAlideres,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-08-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Lebak Indah 3 D20,Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-08-18,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Jendral Sudirman,Karet Tengsin,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-08-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Pulau Lancang,Pulau Pari,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-08-18,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Proklamasi No.46,Pegangsaan ,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-08-18,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Jendral Sudirman (Depan BRI),Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-08-18,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Gedung Hijau V No.46,Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
